,chr9:72005566,chrX:135290920,chr10:115242087,chr11:72286713,chr11:72284423,chr22:36290864,chr16:14582114,chr21:28339062,chr17:40588365,chr5:169290519,chrX:135291290,chr11:72284673,chr18:10452969,chr18:10453069,chr16:14582404,chr5:169289769,chr9:72005256,chr14:75749053,target
TCGA-BH-A0H5_normal,3.5533114676225,1.96336819987809,1.17032143679008,0.746849864267352,1.17032143679008,3.30769795555932,0.816145212498343,4.47339970246733,0.785347279951236,8.24229669791959,1.22421781874751,0.99323332464421,0.696803223878302,1.09332660542231,0.346476741154957,9.62050417940264,4.37330642168923,0.781497538382847,0
TCGA-BH-A0H5_tumor,0.138505402056944,0.186982292776874,0.138505402056944,0.138505402056944,0.138505402056944,0.216068427208832,0.138505402056944,0.138505402056944,0.0,1.28463760407815,0.210528211126554,0.138505402056944,0.138505402056944,0.0,0.138505402056944,1.89406137312871,0.685601740181871,0.457067826787914,1
TCGA-BH-A0H6_tumor,0.0,0.802959351832675,0.319585811674697,0.0,0.319585811674697,0.0,0.0,0.299611698445028,0.0,0.159792905837348,0.27963758521536,0.406744852163678,0.159792905837348,0.0,0.319585811674697,0.0,0.0,0.0,1
TCGA-BH-A0H7_normal,5.0987131093833,0.722709157956528,1.7272748875161,0.357741033188481,0.339673304239568,0.370027088873742,0.289083663182611,1.65861751751023,0.346900395819133,6.9524620995418,0.574553780575439,1.79593225752197,0.84918326059892,0.672119516899571,1.08045019114501,9.31572104605964,5.22880075781548,0.285470117392828,0
TCGA-BH-A0H9_tumor,0.0,0.352969578401087,0.0,0.0,0.0,0.0,0.151272892561741,0.151272892561741,0.0,0.151272892561741,0.215563871900481,0.0,0.0,0.0,0.302545785123482,0.571055169420572,0.242036628098786,0.302545785123482,1
TCGA-BH-A0HA_normal,2.22472542092706,0.436291371040802,0.786045610635494,0.21866923516565,0.483165650574111,4.27138627104852,0.0,5.46265642253566,1.33050839598393,13.03104971026,0.584125637261239,0.144228552410182,1.3016626855019,0.90142845256364,0.0,18.5946661194828,3.98070804652104,0.310091387681892,0
TCGA-BH-A0HA_tumor,0.16386306252264,0.0,0.389174773491269,0.16386306252264,0.327726125045279,0.0,0.262180900036224,0.418761888060357,0.0,0.259010149776411,0.0,0.16386306252264,0.192539098464102,0.16386306252264,0.273105650414608,0.0,0.0,0.0,1
TCGA-BH-A0HB_tumor,0.0,0.0,0.0,0.0,0.178319762070081,0.0,0.0,0.0,0.320975571726146,0.178319762070081,0.0,0.356639524140163,0.178319762070081,0.0,0.0,0.0,0.0,0.0,1
TCGA-BH-A0HF_tumor,0.0,0.974713859344274,0.487356929672137,0.454866467693994,0.0,0.0,0.0,0.0,0.0,0.162452309890712,0.0,2.14030918281013,0.354829959786393,0.0,0.873181165662579,0.0,0.0,0.869119857915311,1
TCGA-BH-A0HI_tumor,0.0,0.141440080953513,0.141440080953513,0.141440080953513,0.141440080953513,0.141440080953513,0.282880161907026,0.516256295480323,0.0,0.208624119406432,0.0,0.141440080953513,0.0,0.219232125477945,0.282880161907026,0.434928248932053,0.0,1.1032326314374,1
TCGA-BH-A0HK_normal,1.06038686944567,1.83380435508097,0.993893963440828,1.8478028616083,0.528443621406919,1.38865184751169,0.0,0.94139956396332,0.542442127934255,0.323413095703646,1.75681256918062,2.2712576840602,0.482170158230159,0.755919352476123,0.559940261093424,2.0332830730955,2.2397610443737,0.279970130546712,0
TCGA-BH-A0HK_tumor,0.0,0.546368835169198,0.174838027254143,0.214176583386326,0.174838027254143,0.0,0.557296211872582,0.834851580138534,0.445836969498065,0.0,0.0,0.957238199216435,0.174838027254143,0.0,0.174838027254143,0.0,0.0,0.397756512003176,1
TCGA-BH-A0HL_tumor,0.218901719315225,0.316012778923423,0.0,0.272768924965481,0.399174036534851,0.0,0.0,0.133058012178284,0.0,0.329318580141252,0.0,0.871529979767757,0.0,0.0,0.432438539579422,0.518926247495306,0.244655097572332,0.0,1
TCGA-BH-A0HN_tumor,0.651574783746249,0.391924681952631,0.0,0.0,0.0,0.195962340976315,0.391924681952631,0.0,0.0,0.0,0.0,0.0,0.195962340976315,0.391924681952631,0.41641997457467,0.195962340976315,0.901426768491051,0.0,1
TCGA-BH-A0HO_tumor,0.204532468128268,0.0,0.102266234064134,0.102266234064134,0.102266234064134,0.0,0.166182630354218,0.0,0.102266234064134,0.102266234064134,0.102266234064134,0.102266234064134,0.0,0.102266234064134,0.166182630354218,0.286345455379575,0.21957174050974,0.17044406432767,1
TCGA-BH-A0HQ_tumor,0.0,0.173111854718853,0.0,0.173111854718853,0.0,0.609353728610364,0.288520334904271,0.793428757088563,0.0,0.0,0.173111854718853,0.251012189342337,0.337346533527724,0.173111854718853,0.173111854718853,0.173111854718853,0.173111854718853,0.0,1
TCGA-BH-A0HU_tumor,0.127300713756007,0.0,0.0,0.0,0.0,0.0,0.0,0.127300713756007,0.127300713756007,0.0,0.127300713756007,0.127300713756007,0.0,0.0,0.127300713756007,0.0,0.0,0.127300713756007,1
TCGA-BH-A0HW_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112346077868662,0.112346077868662,0.0,0.112346077868662,0.0,0.0,0.0,0.0,0.112346077868662,1
TCGA-BH-A0HX_tumor,0.0,0.147837538195122,0.60243796814512,0.147837538195122,0.147837538195122,0.147837538195122,0.428728860765853,0.0,0.0,0.0,0.147837538195122,0.314154768664633,0.0,0.0,0.166317230469512,0.0,0.0,0.369593845487804,1
TCGA-BH-A0HY_tumor,0.0,0.239321284836205,0.0,0.0,0.265912538706894,0.436096563479306,0.15195040199328,0.282532072376075,0.0,0.132956269353447,0.132956269353447,0.176167056893317,0.132956269353447,0.132956269353447,0.132956269353447,0.179490963627153,0.0,0.0,1
TCGA-BH-A0RX_tumor,0.163045624437513,0.0,0.163045624437513,0.163045624437513,0.163045624437513,0.163045624437513,0.0,0.56250740430942,0.0,0.574735826142233,0.0,0.0,0.362776514373466,0.364706974566807,0.0,1.29621271427823,0.346471951929715,0.0,1
TCGA-BH-A0W3_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502182840212927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311747985920962,1
TCGA-BH-A0W4_tumor,0.330583169720411,0.701330649780684,0.852719204138629,0.123582493353425,0.123582493353425,0.301541283782356,0.80328620679726,0.312045795717397,0.123582493353425,0.562300344758082,0.769301021125068,0.500834120038889,0.0,0.123582493353425,0.157567679025616,0.386195291729452,0.229509991706379,0.0,1
TCGA-BH-A0W5_tumor,0.628843677319123,0.45380471559112,0.251458379248646,0.129658490168891,0.259316980337783,0.242029613843564,0.129658490168891,0.274571301706153,0.388975470506674,0.622360752810678,0.0,0.216097915809786,0.0,0.129658490168891,0.145865801440003,1.14423617574047,0.0,0.0,1
TCGA-BH-A0W7_tumor,0.151267144447976,0.302534288895952,0.461364790566327,0.0,0.0,0.199888942687889,0.0,0.453801433343929,0.0,0.229062324166126,0.151267144447976,0.0,0.380107105911764,0.0,0.0,0.151267144447976,0.151267144447976,0.453801433343929,1
TCGA-BH-A0WA_tumor,0.0,0.134923276418558,0.0,0.0,0.0,0.176437819339784,0.0,0.191141758003878,0.0,0.0,0.269846552837115,0.0,0.81291274042181,0.404769829255673,0.134923276418558,0.0,0.134923276418558,0.0,1
TCGA-BH-A18F_tumor,0.167345750142553,0.262972132146513,0.167345750142553,0.276120487735213,0.167345750142553,0.0,0.654169598424754,0.807443244437821,0.0,0.167345750142553,1.34294964489399,0.167345750142553,0.334691500285107,0.334691500285107,0.456017169138458,0.301222350256596,0.167345750142553,0.602444700513193,1
TCGA-BH-A18G_tumor,0.418646033836438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638435201600568,0.0,0.0,0.0,0.0,0.0,0.264732912726641,0.418646033836438,0.0,1
TCGA-BH-A18H_tumor,0.185228164979763,0.0,0.185228164979763,0.0,0.0,0.0,0.0,0.185228164979763,0.0,0.0,0.0,0.185228164979763,0.185228164979763,0.185228164979763,0.0,0.0,0.0,0.185228164979763,1
TCGA-BH-A18I_tumor,0.105951160117525,0.105951160117525,0.415654877233861,0.185414530205669,0.0,0.0,0.0,0.495321673549431,0.294014469326133,0.172170635190979,0.105951160117525,0.105951160117525,0.105951160117525,0.0,0.352287607390772,0.328448596364328,0.0,0.239069257200785,1
TCGA-BH-A18J_normal,1.05156397185396,27.3406632682028,6.50179766427148,1.3021494289766,1.92413833147745,1.37684358405649,1.47218956059554,3.7319334150051,0.715958448921842,3.79457977928576,9.79968126961771,1.91518885086593,1.98678469575811,0.94864494482144,1.02024078971362,4.68952784043806,2.35818814113632,2.21947119165771,0
TCGA-BH-A18K_normal,2.1607005469324,3.17113253547699,0.590922279014915,2.05695083382291,1.02847541691146,5.30893597181184,0.514237708455728,2.21934168912472,0.180434283668676,6.49112335498064,2.93205710961599,1.64646283847667,2.35466740187623,0.969834274719136,0.676628563757537,5.05215994272294,2.84183996778165,2.66140568411298,0
TCGA-BH-A18K_tumor,0.0,0.0,0.226200248173851,0.0,0.263899629787085,0.0,0.0,0.0,0.131949814893542,0.131949814893542,0.340291975119701,0.362861990957242,0.131949814893542,0.131949814893542,0.131949814893542,0.0,0.32044936195601,0.620164129999649,1
TCGA-BH-A18L_normal,0.477057085724256,28.3501111880925,1.83037527682397,1.40383986163648,0.786812901802159,2.38911182399636,1.83865751789557,2.77040963845076,0.314725160720863,3.36673099560608,16.6141755896329,1.27960624556246,0.865494191982374,0.343713004471469,2.08712475004362,6.22824528584446,1.69785941967834,2.65859938398414,0
TCGA-BH-A18M_normal,1.70308059410883,10.1496722275173,1.72028342839276,1.35042249128831,1.35042249128831,1.45880034727706,1.9697245255097,1.43213595413697,1.08377855988744,2.09444507406818,10.0636580560976,3.61689590819577,1.30311469700751,0.851540297054414,1.11388351988431,2.61053010258601,0.195921359376222,2.14605357691996,0
TCGA-BH-A18N_normal,1.93629310079084,16.8798441743361,0.935982213172979,1.00031088761786,0.697966117726929,1.28162532725927,1.29943922378654,3.68603304569153,0.614338840948588,1.44096230756527,9.73936131095457,2.51525117079474,2.14536129273669,0.964930116673174,1.41201440406508,1.94594240195757,3.39977044441182,1.17399830861903,0
TCGA-BH-A18N_tumor,0.138715069658935,0.0,0.330273645104441,0.0,0.0,0.416145208976805,0.0,0.273350529119201,0.0,0.0,0.138715069658935,0.183797467298089,0.0,0.0,0.0,0.0,0.412677332235331,0.138715069658935,1
TCGA-BH-A18P_normal,0.766125630043051,5.69733019295975,0.614456089070061,2.03392743407368,2.16615216210142,4.28982129688004,6.81735141860644,4.64731029391597,1.905591668635,3.20839413596709,3.48062151720066,3.24339479926855,0.703902228618235,0.346117670425541,6.75901697977067,3.42617604095395,0.910017245837939,2.01837158371748,0
TCGA-BH-A18P_tumor,0.0,0.0,0.0,0.455548012186638,0.0,0.0,0.0,0.151849337395546,0.0,0.0,0.0,0.151849337395546,0.193263207183433,0.235366472963096,0.0,0.151849337395546,0.0,0.0,1
TCGA-BH-A18Q_normal,1.66182375352486,8.29425451222607,1.80749345642776,1.09995489947084,0.695647152638316,3.96989776614857,0.538086045416817,3.31175610273113,0.99887796276271,10.5892955457166,4.69115900368915,0.995905111683059,1.55182826357778,1.49831694414406,0.790778387187145,13.7583547966245,3.28202759193462,1.56074681681673,0
TCGA-BH-A18Q_tumor,0.407900382617021,1.32870520674257,0.177699176585633,0.328300844189016,0.0,1.0127609171145,0.339243882572572,0.262510147228776,0.506465269527892,0.18923831493428,0.561367853304613,1.00561579476869,0.710796706342531,0.444247941464082,0.161544705986939,0.577522323903306,0.650217441597429,0.315012176674531,1
TCGA-BH-A18R_normal,1.81464774661838,6.26985958782665,0.923605378376731,2.56359697972516,1.43277244594339,3.37015313803453,1.48309709797033,3.41615579053445,0.183536966215889,8.55223057093069,5.86726237161116,2.75601476688698,0.796313611485066,0.615736918917821,1.29363958445715,8.62919768579542,2.78561750337341,5.71036786823306,0
TCGA-BH-A18R_tumor,0.225336259159412,0.225336259159412,0.112668129579706,0.112668129579706,0.0,0.446165793135636,0.112668129579706,0.0,0.197169226764485,1.10696437312061,0.199985930003978,0.304203949865206,0.0,0.112668129579706,0.112668129579706,1.13231470227605,0.357721311415566,0.456305924797809,1
TCGA-BH-A18S_normal,1.53142350026943,19.6210690926827,2.87907618050652,1.49843899410978,1.26283537868371,0.75393156936341,0.998959329406518,1.0602162694173,0.0,1.18744222174737,15.6252317750567,1.7905874772381,0.0,0.376965784681705,1.90838928495113,1.00838347402356,0.763355713980453,1.6586494525995,0
TCGA-BH-A18S_tumor,0.0,0.0,0.0,0.136143233464148,0.0,0.136143233464148,0.0,0.168387396877797,0.136143233464148,0.136143233464148,0.0,0.0,0.0,0.0,0.0,0.272286466928297,0.0,0.0,1
TCGA-BH-A18T_tumor,0.0,0.114448340800058,0.0,0.0,0.114448340800058,0.114448340800058,0.194215400887474,0.286120852000144,0.228896681600115,0.114448340800058,0.0,0.0,0.114448340800058,0.0,0.0,0.0,0.0,0.114448340800058,1
TCGA-BH-A18U_normal,2.81931947578731,6.13454530887922,1.20303208901673,1.37292593364887,1.26272452091451,1.83669021223929,0.183669021223929,1.0423216954458,0.495906357304608,2.74126014176714,5.80853279620675,2.42443108015586,0.440805650937429,1.01477134226221,0.183669021223929,1.49690252297502,2.41065590356407,0.858652674221867,0
TCGA-BH-A18V_normal,5.67370110910993,1.23495719551558,6.19056817815958,0.473466017450064,0.284957100822379,0.0,0.587886971667162,0.398500564687137,0.631288023266751,1.51114570569479,2.2252902820153,1.47958130453145,2.09903267736195,1.68080436194773,1.10475404071681,1.93726512139984,9.57190465278212,2.49358769190367,0
TCGA-BH-A18V_tumor,0.0,0.24065299095101,0.125014540753771,0.125014540753771,0.125014540753771,0.64007444865931,0.0,1.01886850714324,0.0,0.0,0.125014540753771,0.131594056033642,0.203148628724879,0.45942843727011,0.0,0.0,0.0,0.125014540753771,1
TCGA-BH-A1EN_normal,0.849379195279856,3.3621259813161,0.702371257635266,2.76048238465953,2.64614287760263,1.21090982711692,2.05538875780863,1.52452676075872,0.947384487042916,0.792209441751404,2.59169549328982,5.46651738500625,0.615255442734768,0.694204149988344,3.89571034758165,1.2414003623321,1.11617137841263,5.69247402990442,0
TCGA-BH-A1EN_tumor,0.0,0.0,0.122284616589119,0.122284616589119,0.0,0.291602342410745,0.0,0.272083271910789,0.0,0.0,0.138588824518946,0.122284616589119,0.0,0.122284616589119,0.0,0.122284616589119,0.0,0.0,1
TCGA-BH-A1EO_normal,0.0,9.29469008133464,1.65291069596933,2.19037327065871,2.35459794625825,1.58338180733888,4.65374340465172,1.52494341628138,0.953356233675214,0.0853115197919655,9.23923759346986,5.05257475967916,1.10478418130595,0.189168910871506,4.39141048129142,0.575852758595767,0.0,16.8426267949288,0
TCGA-BH-A1EO_tumor,0.226908250737974,0.0,0.0,0.0,0.261289388889791,0.0,0.226908250737974,1.29337702920645,0.0,0.0,0.351707788643859,0.0,0.0,0.226908250737974,0.0,0.0,0.226908250737974,0.226908250737974,1
TCGA-BH-A1ES_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.424108784420448,0.345982480498974,0.0,0.0,0.345982480498974,0.0,0.0,0.0,0.345982480498974,0.0,0.0,0.0,1
TCGA-BH-A1ET_normal,1.42220371217846,19.1777572734992,1.69100510107817,5.20252869970436,3.3258062753864,0.654146262889967,0.808847815689124,2.35323397736745,1.06054366165885,3.94404946985573,13.4083020081155,5.14632477293442,0.972572298018946,0.596250353559354,1.04099446973887,4.17375247491548,1.99890487381783,11.8785777403771,0
TCGA-BH-A1ET_tumor,0.0968534001000263,0.0,0.16949302644248,0.151651343014012,0.23305291135841,0.08474651322124,0.106616198423113,0.273307505138499,0.16949302644248,0.08474651322124,0.265174382264657,0.493648439513723,0.10593314152655,0.0,0.182205003425666,0.222459597205755,0.0,0.353816692698677,1
TCGA-BH-A1EU_normal,1.06366470273312,4.00030420810498,2.95398186465556,0.994295265598348,0.474024487087585,2.16112388292372,0.369970331385432,6.53228866352403,0.763063808482453,1.66486649123444,1.95968659905721,1.23130750914214,1.60127784052757,1.86719401621085,0.809310099905632,2.31809535758685,3.93671555739811,5.4975278929304,0
TCGA-BH-A1EU_tumor,0.077681821566627,1.61383984304668,0.077681821566627,0.382582971215638,0.603976162680525,0.273440011914527,0.20197273607323,1.21572050751771,0.155363643133254,1.48178074638341,0.772934124587939,0.745745487039619,0.159247734211585,0.145653415437426,0.198088644994899,2.98686603923681,0.532120477731395,4.3113410969478,1
TCGA-BH-A1EV_normal,0.870346353739088,8.03589421371142,1.48551262470651,1.11869125572223,0.925027800047303,2.07789495971217,2.49711938140848,1.70879519713172,0.412389240907788,0.872624747335264,4.66159329777533,0.890851896104669,0.804272939449995,1.02983390547138,2.90039504793157,1.50601816707209,0.760983461122658,5.51826928993736,0
TCGA-BH-A1EW_normal,1.62217432599308,5.17996695063035,1.59775012033196,0.53936787501652,0.710337314644398,1.42787976995883,0.830422992478265,1.30465965239845,0.343974229727516,3.83460028879669,3.18125278736159,1.1011246052224,1.03192268918255,0.596357688225813,0.653347501435105,3.44584834869045,2.43631451469726,4.06866559304914,0
TCGA-BH-A1EW_tumor,0.149764064687772,0.0,0.162243904198204,0.149764064687772,0.149764064687772,0.251876199273189,0.213948449891011,0.288295824523961,0.0,0.149764064687772,0.0,0.149764064687772,0.149764064687772,0.149764064687772,0.299528129375544,0.0,0.0,0.149764064687772,1
TCGA-BH-A1EX_tumor,0.0,0.189846026424422,0.965841659434245,0.0,0.0,0.189846026424422,0.0,1.44757595148621,0.0949230132122108,0.53156887398838,0.196965252415337,0.114562584645817,0.0949230132122108,0.189846026424422,0.0,0.227815231709306,0.0,0.424780484124643,1
TCGA-BH-A1EY_tumor,0.0,0.181945083551821,0.181945083551821,0.0,0.0,0.0,0.31385526912689,0.409376437991596,0.181945083551821,0.181945083551821,0.181945083551821,0.0,0.181945083551821,0.0,0.363890167103641,0.254723116972549,0.236528608617367,0.0,1
TCGA-BH-A1F0_normal,0.859815394008474,15.8539430303399,3.07661834862896,2.57652163986893,2.53557804967805,1.38506316531433,2.85435314473561,1.97114141347521,0.675569238149515,1.44472382530676,13.283270474784,5.1735150748333,0.83056997244356,0.757456418531275,2.6876542418156,2.73444691631947,1.58510184881834,6.23804841979617,0
TCGA-BH-A1F0_tumor,0.096349812142642,0.89271050434203,0.403096152841665,0.967430766819997,0.387365571267357,0.588323750879153,0.157305815743089,0.440456284080649,0.145507879562357,0.271352532156828,0.839619791528737,1.50030421764971,0.308712663395812,0.0786529078715445,0.173036397317398,0.570233582068697,0.257588273279308,0.617425326791624,1
TCGA-BH-A1F2_normal,1.44578514869808,17.7134315203967,0.635735313611922,1.71751072629027,1.02537953808374,3.4085051377257,2.41989570987764,5.30121221189296,0.64086221130234,2.29685016530759,11.7098343249164,3.65804150211376,1.43809480216245,1.0945926569044,2.08408391115521,4.82441072668402,0.912587788894533,1.87131765700283,0
TCGA-BH-A1F5_tumor,0.0,0.50586847075223,0.136721208311414,0.0,0.0,0.0,0.0,0.287114537453968,0.0,0.136721208311414,0.273442416622827,0.0,0.136721208311414,0.0,0.0,0.273442416622827,0.136721208311414,0.0,1
TCGA-BH-A1F6_normal,1.35889038718845,27.727647784828,2.28052702743958,1.72545041456106,1.01589493300409,2.25977972989029,2.13652130240034,7.68466914527575,1.73854184411008,1.92182185779639,14.1570719143121,0.212081158694152,1.07087893710998,0.568168042427543,2.07368244056504,2.67850648572984,2.40620475111019,0.418925745568695,0
TCGA-BH-A1F8_normal,3.19010583959946,6.68716344383392,1.83074802478732,1.82526674327598,1.03596220564312,1.88556083990071,0.294855672595776,2.46657668010268,0.904411449370981,4.05614831839107,3.14625558750875,0.433021239395803,0.553609432645267,0.844117352746249,1.04144348715446,6.49531859093705,3.33810044040562,2.9160417640325,0
TCGA-BH-A1FB_normal,3.39062569390353,4.97076783114389,1.00428858868338,0.976647618352646,0.543605749837794,2.13331166281259,0.414614554961029,1.23002317971772,0.635742317606911,3.59332614299558,3.74535147981463,0.488323809176323,0.99507493190647,1.07339101451022,0.184273135538235,5.01222928663999,2.80555848856963,4.53311913424058,0
TCGA-BH-A1FB_tumor,0.453711314012543,0.353505134230631,0.804432943249232,0.264432974424488,0.0,0.642347220647996,0.167010299636519,0.704226763467321,0.0,0.501030898909556,0.139175249697099,0.111340199757679,0.276663695367869,0.411958739103413,0.111340199757679,0.54835048380657,1.3527834270558,0.230103450633203,1
TCGA-BH-A1FC_normal,1.16785613820788,2.36989343168039,0.620957653973947,2.29583426194037,1.52106140927563,0.296236678960048,0.934284910566306,1.45839595795716,0.227874368430806,0.432961300018532,3.68586790936829,1.35015563295253,0.461445596072383,0.227874368430806,1.08240325004633,1.49827397243255,0.658303984216072,3.7998050935837,0
TCGA-BH-A1FC_tumor,0.0,0.256549341023876,0.199261624096214,0.0,0.0,0.0,0.099630812048107,0.099630812048107,0.0,0.0,0.099630812048107,0.099630812048107,0.099630812048107,0.221678556807038,0.0,0.0,0.0,0.0,1
TCGA-BH-A1FD_normal,1.96196714623154,14.1052104056744,0.920664194833573,2.53341388785238,1.85402720614761,0.261031792045807,2.01593711627351,1.57147853945731,0.207191349931939,1.55877972297684,11.4098866076961,1.76196078666425,0.542874404539796,0.717483131146164,0.987332981356004,1.46353859937337,1.27623105628654,9.28600955133862,0
TCGA-BH-A1FD_tumor,0.0,0.13625303147441,0.0,0.0,0.0,0.0,0.505148225272729,0.627867850621471,0.0,0.0,0.114157791022086,0.114157791022086,0.0,0.0,0.228315582044171,0.393844379026196,0.0,0.0,1
TCGA-BH-A1FE_normal,4.81636135163224,3.68096833080859,2.30098266454155,0.329143189547282,0.410674071361746,2.26706581770673,1.07198011274573,3.61453576044125,1.21088457805927,9.50287722481923,2.21945178272708,0.152572664700383,1.69705020665663,1.43433958747669,0.857584090196588,13.6669915219358,6.43490033876383,1.83595467197016,0
TCGA-BH-A1FE_tumor,0.177157158820808,0.0,0.104396164234375,0.177157158820808,0.186813804012487,0.247940890056641,0.349727150185157,0.354946958396876,0.164423958669141,0.71511372500547,0.20879232846875,0.131629991598197,0.198352712045313,0.104396164234375,0.0,0.485442163689845,0.167033862775,0.177473479198438,1
TCGA-BH-A1FG_tumor,0.132794615677642,0.265589231355284,0.265589231355284,0.132794615677642,0.132794615677642,0.0,0.0,0.146074077245406,0.0,0.265589231355284,0.0,0.398383847032926,0.0,0.0,0.0,0.0,0.236079611859398,0.242350173611697,1
TCGA-BH-A1FH_normal,1.4803920620023,8.3211579955685,1.72712407233602,0.875656742556918,1.09819934011282,1.48857969443934,1.54812241778019,2.52537469400393,1.68842101189152,1.8480711362251,7.93412739112345,0.561194376445317,0.735358148445588,1.42233747133555,0.885332507668044,4.15090323267312,1.87709843155848,2.4237791603371,0
TCGA-BH-A1FJ_normal,1.58626970101959,5.43759629107177,1.02669603348201,0.761506773648977,1.01209845954624,2.32064445057997,0.647159111152166,1.78576987814169,1.11671440608588,1.95607490739226,3.61046662011208,0.37223813536196,2.06555671191048,0.632561537216403,0.634994466205697,1.76144058824875,1.96337369436014,0.715281122852394,0
TCGA-BH-A1FL_tumor,0.0,0.164638304156263,0.0,0.13394302711018,0.0,0.111619189258484,0.111619189258484,0.20091454066527,0.0,0.0,0.0,0.117200148721408,0.111619189258484,0.111619189258484,0.120669273123561,0.175800223082112,0.287419412340595,3.70854756311312,1
TCGA-BH-A1FM_normal,0.992958438139322,9.07308514381691,3.96602697806525,3.08049386802872,1.9394626803423,3.70740485573864,0.995861825385344,2.56078755099088,0.743267134981481,4.05312859544589,6.34970790704882,3.03694305933839,0.601001159926432,0.934890693218894,1.26587683926533,4.34056393280201,1.2339395795591,3.56826292536031,0
TCGA-BH-A1FN_normal,1.5983905326969,0.651008505393193,5.08141269190173,0.514220726049876,0.975246204577351,1.09118144689189,0.138959158685041,0.962580669452969,0.184767866122902,2.55337188107525,0.306505950010025,0.367300518607054,1.41600682690582,1.42613925500532,0.227979632238861,4.10869959434925,2.32539224883638,8.94946711888774,0
TCGA-BH-A1FN_tumor,0.1799585717372,0.359917143474401,0.260939929018941,0.0,0.0,0.0,0.0,0.1799585717372,0.0,0.625356036786771,0.0,0.1799585717372,0.0,0.0,0.1799585717372,1.60613025275451,0.1799585717372,0.1799585717372,1
TCGA-BH-A1FR_normal,2.73246389649915,3.61042050929183,1.67609898805876,2.26296838163675,0.469495514862397,2.44137667728446,1.42257141003306,0.831007061306443,0.535224886943133,3.77474393949367,1.59158979538353,0.86387174734681,0.436630828822029,0.187798205944959,0.734621510087252,5.19731534952673,3.92498250424964,5.15506075318912,0
TCGA-BH-A1FU_normal,1.11095497342277,3.71007288798861,1.6225109844407,1.86537090886336,0.904265676041793,2.71176358163847,0.532224940756027,4.32497354769703,1.16262729776802,6.01982578622108,3.54988868251835,2.24257887658365,1.67418330878595,1.01277755716681,0.950770767952513,6.06116364569727,1.21429962211326,2.2322444117146,0
TCGA-BH-A1FU_tumor,0.0,0.168215525132283,0.0,0.0,0.185037077645511,0.787248657619082,0.168215525132283,2.01438091345908,0.0,0.500441187268541,0.185037077645511,0.3574579909061,0.197900518852376,0.329421509332303,0.0,0.269144840211652,0.168215525132283,0.0,1
TCGA-BH-A201_tumor,0.119260419389283,0.119260419389283,0.149075524236603,0.119260419389283,0.20973375874638,0.119260419389283,0.384614852530437,1.14191851565238,0.0,0.700654963912036,0.178890629083924,0.235539328293833,0.119260419389283,0.119260419389283,0.539653397736504,0.429337509801418,0.372688810591508,0.411448446893025,1
TCGA-BH-A202_tumor,0.0936311685875819,0.0936311685875819,0.131083636022615,0.0,0.0,0.0,0.320686752412468,0.521993764875769,0.252804155186471,0.187262337175164,0.0,0.0,0.0,0.0936311685875819,0.140446752881373,0.369843115920948,0.0936311685875819,0.0936311685875819,1
TCGA-BH-A203_normal,3.38503033079107,12.4730652053107,1.30345008857813,1.18525310321589,0.945575882897992,4.85920939822579,4.43238695108434,9.02236988265167,0.833945396722534,4.92159114050031,9.43934258101294,1.2542013446772,0.505620437382954,0.659933168272557,2.87284339422133,7.75831878919429,3.39816332916466,13.8717295320973,0
TCGA-BH-A203_tumor,0.0,0.139622687125366,0.623648002493301,0.23580720492284,0.0,0.124109055222548,0.598826191448792,0.124109055222548,0.0,0.124109055222548,0.418868061376098,0.0,0.14272541350593,0.0,0.174880828623539,0.124109055222548,0.0,0.288553553392423,1
TCGA-BH-A204_normal,0.131239923562719,41.2158979948718,1.10241535792684,4.24561152725395,2.30654165661478,0.96592583742161,3.00867524767533,3.05789021901135,1.12538234455031,0.61354664265571,29.9916035321703,3.07757620754575,0.708695587238681,0.774315549020041,3.08741920181296,0.305132822283321,0.230557048118042,3.42864300307603,0
TCGA-BH-A204_tumor,0.0868308420233351,0.0,0.15505470290949,0.824892999221683,0.40257904272331,0.0,0.672939025680847,0.66208517042793,0.0,0.0,0.17366168404667,0.349494139143924,0.0868308420233351,0.0868308420233351,0.698988278287847,0.0,0.0,0.0868308420233351,1
TCGA-BH-A208_normal,4.26099883675868,0.437462547240558,1.18739834251009,0.542567185213939,0.214628215807069,1.25557432389822,0.576655175908008,2.07936743233824,0.846518435569391,12.1466873506534,0.63630915962263,0.664715818534354,1.81234483856803,0.994233061910359,0.423259217784696,16.2287242362682,5.72962310249484,1.15899168359836,0
TCGA-BH-A208_tumor,0.134276760059152,0.0,0.197880975763971,0.0,0.0,0.886226616390404,0.207912792507991,0.651242286286888,0.0,0.221556654097601,0.134276760059152,0.278624277122741,0.248412006109431,0.439756389193723,0.0,0.185922287513103,0.0,0.500180931220342,1
